1000000000, 200000.000000, 0.315026, 1.000000
1000000000, 250000.000000, 0.268436, 1.000000
1000000000, 300000.000000, 0.166307, 1.000000
1000000000, 350000.000000, 0.097192, 1.000000
1000000000, 400000.000000, 0.071891, 1.000000
1000000000, 450000.000000, 0.070040, 1.000000
1000000000, 500000.000000, 0.022832, 1.000000
1000000000, 550000.000000, 0.003085, 1.000000
1000000000, 600000.000000, 0.000000, 1.000000
1000000000, 650000.000000, 0.000000, 1.000000
1000000000, 700000.000000, 0.000000, 1.000000
1000000000, 750000.000000, 0.000000, 1.000000
1000000000, 800000.000000, 0.000000, 1.000000
1000000000, 850000.000000, 0.000000, 1.000000
1000000000, 900000.000000, 0.000000, 1.000000
1000000000, 950000.000000, 0.000000, 1.000000
1000000000, 1000000.000000, 0.000000, 1.000000
1000000000, 1050000.000000, 0.000000, 1.000000
1000000000, 1100000.000000, 0.000000, 1.000000
1000000000, 1150000.000000, 0.000000, 1.000000
1000000000, 1200000.000000, 0.000000, 1.000000
1000000000, 1250000.000000, 0.000000, 1.000000
1000000000, 1300000.000000, 0.000000, 1.000000
1000000000, 1350000.000000, 0.000000, 1.000000
1000000000, 1400000.000000, 0.000000, 1.000000
1000000000, 1450000.000000, 0.000000, 1.000000
1000000000, 1500000.000000, 0.000000, 1.000000
1250000000, 200000.000000, 0.320272, 0.845773
1250000000, 250000.000000, 0.257637, 0.774730
1250000000, 300000.000000, 0.215366, 0.700989
1250000000, 350000.000000, 0.146868, 0.673112
1250000000, 400000.000000, 0.128355, 0.642986
1250000000, 450000.000000, 0.097192, 0.634442
1250000000, 500000.000000, 0.106449, 0.544514
1250000000, 550000.000000, 0.121876, 0.452788
1250000000, 600000.000000, 0.127430, 0.413219
1250000000, 650000.000000, 0.000000, 0.446493
1250000000, 700000.000000, 0.000000, 0.446493
1250000000, 750000.000000, 0.000000, 0.441996
1250000000, 800000.000000, 0.000000, 0.434353
1250000000, 850000.000000, 0.000000, 0.413669
1250000000, 900000.000000, 0.000000, 0.412770
1250000000, 950000.000000, 0.000000, 0.412770
1250000000, 1000000.000000, 0.000000, 0.412770
1250000000, 1050000.000000, 0.000000, 0.333633
1250000000, 1100000.000000, 0.000000, 0.319694
1250000000, 1150000.000000, 0.000000, 0.319694
1250000000, 1200000.000000, 0.000000, 0.319694
1250000000, 1250000.000000, 0.000000, 0.319694
1250000000, 1300000.000000, 0.000000, 0.319694
1250000000, 1350000.000000, 0.000000, 0.319694
1250000000, 1400000.000000, 0.000000, 0.319694
1250000000, 1450000.000000, 0.000000, 0.319694
1250000000, 1500000.000000, 0.000000, 0.319694
1500000000, 200000.000000, 0.303610, 0.819694
1500000000, 250000.000000, 0.229867, 0.741457
1500000000, 300000.000000, 0.188522, 0.647032
1500000000, 350000.000000, 0.111694, 0.609712
1500000000, 400000.000000, 0.089170, 0.556205
1500000000, 450000.000000, 0.079297, 0.501349
1500000000, 500000.000000, 0.037334, 0.470324
1500000000, 550000.000000, 0.017587, 0.446043
1500000000, 600000.000000, 0.000000, 0.446493
1500000000, 650000.000000, 0.000000, 0.446493
1500000000, 700000.000000, 0.005245, 0.414119
1500000000, 750000.000000, 0.000000, 0.414119
1500000000, 800000.000000, 0.000000, 0.340378
1500000000, 850000.000000, 0.000000, 0.335432
1500000000, 900000.000000, 0.000000, 0.334083
1500000000, 950000.000000, 0.000000, 0.320594
1500000000, 1000000.000000, 0.000000, 0.320594
1500000000, 1050000.000000, 0.000000, 0.319694
1500000000, 1100000.000000, 0.000000, 0.319694
1500000000, 1150000.000000, 0.000000, 0.319694
1500000000, 1200000.000000, 0.000000, 0.319694
1500000000, 1250000.000000, 0.000000, 0.319694
1500000000, 1300000.000000, 0.000000, 0.319694
1500000000, 1350000.000000, 0.000000, 0.319694
1500000000, 1400000.000000, 0.000000, 0.319694
1500000000, 1450000.000000, 0.000000, 0.319694
1500000000, 1500000.000000, 0.000000, 0.319694
1750000000, 200000.000000, 0.306387, 0.795863
1750000000, 250000.000000, 0.219685, 0.703237
1750000000, 300000.000000, 0.165073, 0.607014
1750000000, 350000.000000, 0.119099, 0.529227
1750000000, 400000.000000, 0.086085, 0.462680
1750000000, 450000.000000, 0.063561, 0.400629
1750000000, 500000.000000, 0.049367, 0.364658
1750000000, 550000.000000, 0.045048, 0.295863
1750000000, 600000.000000, 0.074051, 0.191547
1750000000, 650000.000000, 0.048750, 0.180306
1750000000, 700000.000000, 0.000617, 0.182104
1750000000, 750000.000000, 0.000000, 0.165468
1750000000, 800000.000000, 0.000000, 0.147932
1750000000, 850000.000000, 0.000000, 0.120504
1750000000, 900000.000000, 0.000000, 0.108363
1750000000, 950000.000000, 0.000000, 0.106565
1750000000, 1000000.000000, 0.000000, 0.075989
1750000000, 1050000.000000, 0.000000, 0.074191
1750000000, 1100000.000000, 0.000000, 0.067896
1750000000, 1150000.000000, 0.000000, 0.019784
1750000000, 1200000.000000, 0.000000, 0.019784
1750000000, 1250000.000000, 0.000000, 0.019784
1750000000, 1300000.000000, 0.000000, 0.018885
1750000000, 1350000.000000, 0.000000, 0.018885
1750000000, 1400000.000000, 0.000000, 0.015737
1750000000, 1450000.000000, 0.000000, 0.015737
1750000000, 1500000.000000, 0.000000, 0.015737
2000000000, 200000.000000, 0.291885, 0.797212
2000000000, 250000.000000, 0.215983, 0.685701
2000000000, 300000.000000, 0.155199, 0.578687
2000000000, 350000.000000, 0.107991, 0.491457
2000000000, 400000.000000, 0.081765, 0.405576
2000000000, 450000.000000, 0.056773, 0.334083
2000000000, 500000.000000, 0.041345, 0.276978
2000000000, 550000.000000, 0.030855, 0.217176
2000000000, 600000.000000, 0.001543, 0.196493
2000000000, 650000.000000, 0.002468, 0.180306
2000000000, 700000.000000, 0.006479, 0.146133
2000000000, 750000.000000, 0.000000, 0.129496
2000000000, 800000.000000, 0.000000, 0.090827
2000000000, 850000.000000, 0.000000, 0.082734
2000000000, 900000.000000, 0.000000, 0.049460
2000000000, 950000.000000, 0.000000, 0.038219
2000000000, 1000000.000000, 0.000000, 0.037770
2000000000, 1050000.000000, 0.000000, 0.020683
2000000000, 1100000.000000, 0.000000, 0.019784
2000000000, 1150000.000000, 0.000000, 0.019784
2000000000, 1200000.000000, 0.000000, 0.019784
2000000000, 1250000.000000, 0.000000, 0.016187
2000000000, 1300000.000000, 0.000000, 0.015737
2000000000, 1350000.000000, 0.000000, 0.001349
2000000000, 1400000.000000, 0.000000, 0.001349
2000000000, 1450000.000000, 0.000000, 0.001349
2000000000, 1500000.000000, 0.000000, 0.001349
2250000000, 200000.000000, 0.293428, 0.790917
2250000000, 250000.000000, 0.217217, 0.671763
2250000000, 300000.000000, 0.146251, 0.566097
2250000000, 350000.000000, 0.093798, 0.464478
2250000000, 400000.000000, 0.060475, 0.379946
2250000000, 450000.000000, 0.043814, 0.301709
2250000000, 500000.000000, 0.029312, 0.239209
2250000000, 550000.000000, 0.010491, 0.204137
2250000000, 600000.000000, 0.017587, 0.151978
2250000000, 650000.000000, 0.009873, 0.102518
2250000000, 700000.000000, 0.000617, 0.089478
2250000000, 750000.000000, 0.000000, 0.070594
2250000000, 800000.000000, 0.000000, 0.060252
2250000000, 850000.000000, 0.000000, 0.044514
2250000000, 900000.000000, 0.000000, 0.026978
2250000000, 950000.000000, 0.000000, 0.026079
2250000000, 1000000.000000, 0.000000, 0.020683
2250000000, 1050000.000000, 0.000000, 0.019784
2250000000, 1100000.000000, 0.000000, 0.019784
2250000000, 1150000.000000, 0.000000, 0.005845
2250000000, 1200000.000000, 0.000000, 0.004047
2250000000, 1250000.000000, 0.000000, 0.001349
2250000000, 1300000.000000, 0.000000, 0.001349
2250000000, 1350000.000000, 0.000000, 0.001349
2250000000, 1400000.000000, 0.000000, 0.001349
2250000000, 1450000.000000, 0.000000, 0.000000
2250000000, 1500000.000000, 0.000000, 0.000000
2500000000, 200000.000000, 0.298673, 0.784173
2500000000, 250000.000000, 0.211355, 0.666817
2500000000, 300000.000000, 0.143783, 0.547212
2500000000, 350000.000000, 0.102746, 0.433004
2500000000, 400000.000000, 0.058624, 0.347122
2500000000, 450000.000000, 0.045973, 0.258543
2500000000, 500000.000000, 0.025918, 0.198741
2500000000, 550000.000000, 0.027461, 0.138489
2500000000, 600000.000000, 0.005245, 0.109712
2500000000, 650000.000000, 0.001851, 0.094874
2500000000, 700000.000000, 0.000926, 0.070144
2500000000, 750000.000000, 0.000309, 0.052158
2500000000, 800000.000000, 0.000000, 0.033723
2500000000, 850000.000000, 0.000000, 0.027878
2500000000, 900000.000000, 0.000000, 0.022482
2500000000, 950000.000000, 0.000000, 0.011691
2500000000, 1000000.000000, 0.000000, 0.010342
2500000000, 1050000.000000, 0.000000, 0.006295
2500000000, 1100000.000000, 0.000000, 0.003147
2500000000, 1150000.000000, 0.000000, 0.001349
2500000000, 1200000.000000, 0.000000, 0.001349
2500000000, 1250000.000000, 0.000000, 0.001349
2500000000, 1300000.000000, 0.000000, 0.001349
2500000000, 1350000.000000, 0.000000, 0.000000
2500000000, 1400000.000000, 0.000000, 0.000000
2500000000, 1450000.000000, 0.000000, 0.000000
2500000000, 1500000.000000, 0.000000, 0.000000
2750000000, 200000.000000, 0.301142, 0.780126
2750000000, 250000.000000, 0.219068, 0.656025
2750000000, 300000.000000, 0.141623, 0.538669
2750000000, 350000.000000, 0.082691, 0.429856
